transaction_id,user_id,timestamp,date,month,month_name,status,payment_method,product_id,product_name,quantity,unit_price_rwf,item_subtotal_rwf
txn_bf06bb86f40f,user_000025,2025-03-14T21:29:01,2025-03-14,3,March,shipped,airtel_money,prod_00391,Sweet Potato Bag,2,19231.81,38463.62
txn_dfe751587bb7,user_000342,2025-01-22T02:36:11,2025-01-22,1,January,completed,bank_transfer,prod_00447,Impala Club Soda,4,3270.71,13082.84
txn_dfe751587bb7,user_000342,2025-01-22T02:36:11,2025-01-22,1,January,completed,bank_transfer,prod_00365,Savon Ivoirien Soap,4,1120.43,4481.72
txn_e1f8607d1e0f,user_000267,2025-01-15T21:22:33,2025-01-15,1,January,processing,visa_card,prod_00248,Inyange Juice,4,2910.1,11640.4
txn_e1f8607d1e0f,user_000267,2025-01-15T21:22:33,2025-01-15,1,January,processing,visa_card,prod_00150,Power Bank 10000mAh,4,8478.12,33912.48
txn_e1f8607d1e0f,user_000267,2025-01-15T21:22:33,2025-01-15,1,January,processing,visa_card,prod_00014,Power Bank 10000mAh,3,12208.0,36624.0
txn_d3e1e9a44994,user_000340,2025-01-11T07:56:11,2025-01-11,1,January,completed,visa_card,prod_00410,MTN MoMo Agent Kit,3,17149.67,51449.01
txn_e3e061c06d43,user_000161,2025-03-08T03:58:17,2025-03-08,3,March,completed,airtel_money,prod_00006,Passion Fruit Tray,2,19756.78,39513.56
txn_fd03ed3e6027,user_000499,2025-01-14T08:58:04,2025-01-14,1,January,refunded,airtel_money,prod_00033,Paint Bucket 20L,2,14322.26,28644.52
txn_fd03ed3e6027,user_000499,2025-01-14T08:58:04,2025-01-14,1,January,refunded,airtel_money,prod_00148,Inkorora Storage Basket,4,3188.41,12753.64
txn_fd03ed3e6027,user_000499,2025-01-14T08:58:04,2025-01-14,1,January,refunded,airtel_money,prod_00453,Iron Sheet 3m,2,19689.4,39378.8
txn_dd211eba2ae4,user_000418,2025-01-24T06:43:44,2025-01-24,1,January,shipped,mtn_momo,prod_00182,Feature Phone Tecno,3,11285.28,33855.84
txn_dd211eba2ae4,user_000418,2025-01-24T06:43:44,2025-01-24,1,January,shipped,mtn_momo,prod_00029,Charcoal Stove Jiko,1,10387.82,10387.82
txn_dd211eba2ae4,user_000418,2025-01-24T06:43:44,2025-01-24,1,January,shipped,mtn_momo,prod_00169,Dettol Antiseptic,3,12219.48,36658.44
txn_401fa8a4c484,user_000454,2025-01-16T04:31:22,2025-01-16,1,January,refunded,visa_card,prod_00203,Dettol Antiseptic,4,15600.15,62400.6
txn_401fa8a4c484,user_000454,2025-01-16T04:31:22,2025-01-16,1,January,refunded,visa_card,prod_00336,Roofing Nails 4inch,3,15813.99,47441.97
txn_401fa8a4c484,user_000454,2025-01-16T04:31:22,2025-01-16,1,January,refunded,visa_card,prod_00278,School Uniform Set,3,9593.46,28780.38
txn_b4cc56d3b36d,user_000298,2025-01-13T16:53:26,2025-01-13,1,January,processing,bank_transfer,prod_00308,Sorghum Flour 1kg,4,19400.25,77601.0
txn_b236247b9616,user_000347,2025-01-03T09:04:29,2025-01-03,1,January,refunded,airtel_money,prod_00305,Cement Bag 50kg Cimerwa,2,13047.8,26095.6
txn_b236247b9616,user_000347,2025-01-03T09:04:29,2025-01-03,1,January,refunded,airtel_money,prod_00047,Window Glass Panel,1,7223.65,7223.65
txn_b236247b9616,user_000347,2025-01-03T09:04:29,2025-01-03,1,January,refunded,airtel_money,prod_00040,Coconut Hair Oil Rwanda,2,5819.43,11638.86
txn_7452f9d7e082,user_000171,2025-01-09T10:09:53,2025-01-09,1,January,shipped,bank_transfer,prod_00381,Coconut Hair Oil Rwanda,3,1897.06,5691.18
txn_f9c73a52a972,user_000349,2025-01-30T22:31:42,2025-01-30,1,January,refunded,visa_card,prod_00045,Inzoga ya Primus,3,5191.0,15573.0
txn_f5da41ba84ce,user_000467,2025-03-05T05:10:45,2025-03-05,3,March,refunded,mtn_momo,prod_00352,Irish Potato 5kg,3,8694.74,26084.22
txn_f5da41ba84ce,user_000467,2025-03-05T05:10:45,2025-03-05,3,March,refunded,mtn_momo,prod_00296,Fanta Citron,1,9184.48,9184.48
txn_433d6d2d500b,user_000264,2025-01-08T19:20:51,2025-01-08,1,January,shipped,bank_transfer,prod_00226,Smartphone Android 4G,2,10547.76,21095.52
txn_44c86c87fe76,user_000346,2025-03-26T02:07:14,2025-03-26,3,March,shipped,mtn_momo,prod_00056,Electric Wire 2.5mm,3,5604.65,16813.95
txn_44c86c87fe76,user_000346,2025-03-26T02:07:14,2025-03-26,3,March,shipped,mtn_momo,prod_00402,Printer Paper A4 Ream,4,8738.01,34952.04
txn_322cf6f7fb2e,user_000469,2025-03-02T02:34:57,2025-03-02,3,March,refunded,bank_transfer,prod_00440,Exercise Book 96pages,4,11863.18,47452.72
txn_322cf6f7fb2e,user_000469,2025-03-02T02:34:57,2025-03-02,3,March,refunded,bank_transfer,prod_00107,Power Bank 10000mAh,1,6715.32,6715.32
txn_3d96f746c1cf,user_000112,2025-02-18T13:29:05,2025-02-18,2,February,refunded,cash,prod_00074,Charcoal Stove Jiko,2,3404.34,6808.68
txn_3d96f746c1cf,user_000112,2025-02-18T13:29:05,2025-02-18,2,February,refunded,cash,prod_00340,Mosquito Net Treated,1,13233.76,13233.76
txn_a08df5da7f61,user_000389,2025-03-18T06:23:56,2025-03-18,3,March,shipped,visa_card,prod_00443,Irish Potato 5kg,3,6125.18,18375.54
txn_722069087e64,user_000191,2025-01-10T06:43:00,2025-01-10,1,January,refunded,mtn_momo,prod_00196,Calculator Casio,4,13031.72,52126.88
txn_722069087e64,user_000191,2025-01-10T06:43:00,2025-01-10,1,January,refunded,mtn_momo,prod_00156,Rwanda Arabica Coffee,2,10879.48,21758.96
txn_722069087e64,user_000191,2025-01-10T06:43:00,2025-01-10,1,January,refunded,mtn_momo,prod_00014,Power Bank 10000mAh,2,12208.0,24416.0
txn_f807206b1ed7,user_000359,2025-01-17T04:56:33,2025-01-17,1,January,processing,bank_transfer,prod_00238,Toothpaste Colgate,4,17098.67,68394.68
txn_02d8eb8864ba,user_000070,2025-03-14T19:41:38,2025-03-14,3,March,refunded,cash,prod_00289,Inyange Juice,2,15061.7,30123.4
txn_02d8eb8864ba,user_000070,2025-03-14T19:41:38,2025-03-14,3,March,refunded,cash,prod_00148,Inkorora Storage Basket,4,3188.41,12753.64
txn_02d8eb8864ba,user_000070,2025-03-14T19:41:38,2025-03-14,3,March,refunded,cash,prod_00074,Charcoal Stove Jiko,1,3404.34,3404.34
txn_fdbd4675aa1c,user_000422,2025-02-18T21:18:05,2025-02-18,2,February,shipped,mtn_momo,prod_00326,Amavuta Shea Butter,2,19131.19,38262.38
txn_fdbd4675aa1c,user_000422,2025-02-18T21:18:05,2025-02-18,2,February,shipped,mtn_momo,prod_00475,Power Bank 10000mAh,4,3828.44,15313.76
txn_fdbd4675aa1c,user_000422,2025-02-18T21:18:05,2025-02-18,2,February,shipped,mtn_momo,prod_00182,Feature Phone Tecno,1,11285.28,11285.28
txn_0f3190b0f596,user_000097,2025-01-28T15:55:36,2025-01-28,1,January,refunded,mtn_momo,prod_00461,Kitenge Fabric 2m,4,14065.25,56261.0
txn_0f3190b0f596,user_000097,2025-01-28T15:55:36,2025-01-28,1,January,refunded,mtn_momo,prod_00169,Dettol Antiseptic,1,12219.48,12219.48
txn_0f3190b0f596,user_000097,2025-01-28T15:55:36,2025-01-28,1,January,refunded,mtn_momo,prod_00016,Nivea Roll-On,4,5828.77,23315.08
txn_cd6688616b10,user_000118,2025-01-09T23:02:24,2025-01-09,1,January,processing,visa_card,prod_00274,Agaseke Woven Basket,4,16373.51,65494.04
txn_cd6688616b10,user_000118,2025-01-09T23:02:24,2025-01-09,1,January,processing,visa_card,prod_00454,Window Glass Panel,3,13383.01,40149.03
txn_a97162e14be1,user_000081,2025-03-19T13:27:09,2025-03-19,3,March,refunded,bank_transfer,prod_00384,Radio FM Portable,3,9688.21,29064.63
txn_a97162e14be1,user_000081,2025-03-19T13:27:09,2025-03-19,3,March,refunded,bank_transfer,prod_00350,Pillow Fiber,4,6147.11,24588.44
txn_27a3927dc567,user_000477,2025-02-06T07:57:01,2025-02-06,2,February,shipped,bank_transfer,prod_00200,Calculator Casio,4,3933.96,15735.84
txn_5f06578f7571,user_000106,2025-03-22T22:58:34,2025-03-22,3,March,shipped,visa_card,prod_00304,Phone Charger USB-C,1,8413.92,8413.92
txn_383f3b4b7788,user_000360,2025-01-14T11:28:22,2025-01-14,1,January,processing,cash,prod_00367,WiFi Router ZTE,4,16561.04,66244.16
txn_5f322c4b8392,user_000107,2025-01-06T09:56:02,2025-01-06,1,January,completed,cash,prod_00369,Sorghum Flour 1kg,1,15109.29,15109.29
txn_373aad7c0b55,user_000068,2025-03-08T11:04:34,2025-03-08,3,March,completed,cash,prod_00114,Inkorora Storage Basket,2,6256.25,12512.5
txn_373aad7c0b55,user_000068,2025-03-08T11:04:34,2025-03-08,3,March,completed,cash,prod_00356,Earphones Oraimo,1,5439.6,5439.6
txn_f6881c67a657,user_000358,2025-02-23T18:22:06,2025-02-23,2,February,processing,visa_card,prod_00004,Exercise Book 96pages,3,13013.24,39039.72
txn_f6881c67a657,user_000358,2025-02-23T18:22:06,2025-02-23,2,February,processing,visa_card,prod_00143,Dettol Antiseptic,4,6954.3,27817.2
txn_c728c3efacb8,user_000369,2025-03-28T17:20:30,2025-03-28,3,March,completed,cash,prod_00490,Rwanda Arabica Coffee,4,18015.91,72063.64
txn_d77e9533b089,user_000318,2025-02-18T14:17:27,2025-02-18,2,February,completed,cash,prod_00185,Charcoal Stove Jiko,4,17997.11,71988.44
txn_c18c1ac4dee3,user_000462,2025-01-29T20:18:37,2025-01-29,1,January,processing,cash,prod_00439,Steel Rod 12mm,3,11769.66,35308.98
txn_c18c1ac4dee3,user_000462,2025-01-29T20:18:37,2025-01-29,1,January,processing,cash,prod_00271,Cement Bag 50kg Cimerwa,4,14039.08,56156.32
txn_77feda6fda8b,user_000329,2025-01-16T03:54:13,2025-01-16,1,January,completed,visa_card,prod_00443,Irish Potato 5kg,1,6125.18,6125.18
txn_eaea18ef81d6,user_000387,2025-03-23T22:09:52,2025-03-23,3,March,completed,visa_card,prod_00231,Mosquito Net Treated,2,17961.92,35923.84
txn_eaea18ef81d6,user_000387,2025-03-23T22:09:52,2025-03-23,3,March,completed,visa_card,prod_00178,Roofing Nails 4inch,1,3567.54,3567.54
txn_eaea18ef81d6,user_000387,2025-03-23T22:09:52,2025-03-23,3,March,completed,visa_card,prod_00191,Power Bank 10000mAh,3,2347.14,7041.42
txn_06bfb7f6fa14,user_000380,2025-03-12T14:15:56,2025-03-12,3,March,shipped,cash,prod_00183,Toothpaste Colgate,1,3436.04,3436.04
txn_1a293dbddc33,user_000181,2025-01-04T18:23:05,2025-01-04,1,January,processing,visa_card,prod_00094,Door Lock Yale,2,13960.66,27921.32
txn_1a293dbddc33,user_000181,2025-01-04T18:23:05,2025-01-04,1,January,processing,visa_card,prod_00336,Roofing Nails 4inch,1,15813.99,15813.99
txn_3e7605fb09db,user_000406,2025-03-23T18:18:12,2025-03-23,3,March,processing,mtn_momo,prod_00132,MTN MoMo Agent Kit,3,7027.36,21082.08
txn_3e7605fb09db,user_000406,2025-03-23T18:18:12,2025-03-23,3,March,processing,mtn_momo,prod_00273,Bed Sheet Cotton,3,5706.08,17118.24
txn_3e7605fb09db,user_000406,2025-03-23T18:18:12,2025-03-23,3,March,processing,mtn_momo,prod_00440,Exercise Book 96pages,2,11863.18,23726.36
txn_d8c56d54c22e,user_000229,2025-01-22T03:26:58,2025-01-22,1,January,refunded,bank_transfer,prod_00228,Radio FM Portable,4,10031.34,40125.36
txn_d8c56d54c22e,user_000229,2025-01-22T03:26:58,2025-01-22,1,January,refunded,bank_transfer,prod_00453,Iron Sheet 3m,3,19689.4,59068.2
txn_d8c56d54c22e,user_000229,2025-01-22T03:26:58,2025-01-22,1,January,refunded,bank_transfer,prod_00307,Mosquito Net Treated,2,2993.76,5987.52
txn_6ca96b63397d,user_000134,2025-03-16T05:44:33,2025-03-16,3,March,completed,airtel_money,prod_00216,Stapler Heavy Duty,2,4911.72,9823.44
txn_d51982c021d6,user_000136,2025-02-24T06:38:01,2025-02-24,2,February,processing,mtn_momo,prod_00412,Iron Sheet 3m,1,18001.83,18001.83
txn_2aba7c1a1f74,user_000137,2025-03-02T22:30:31,2025-03-02,3,March,processing,mtn_momo,prod_00293,Inzoga ya Primus,4,19055.03,76220.12
txn_2aba7c1a1f74,user_000137,2025-03-02T22:30:31,2025-03-02,3,March,processing,mtn_momo,prod_00391,Sweet Potato Bag,4,19231.81,76927.24
txn_2aba7c1a1f74,user_000137,2025-03-02T22:30:31,2025-03-02,3,March,processing,mtn_momo,prod_00155,Umutsima Porridge,2,12839.03,25678.06
txn_693d33b8ae42,user_000499,2025-02-07T03:14:42,2025-02-07,2,February,processing,cash,prod_00461,Kitenge Fabric 2m,4,14065.25,56261.0
txn_344509d342da,user_000070,2025-01-11T07:24:50,2025-01-11,1,January,completed,mtn_momo,prod_00336,Roofing Nails 4inch,3,15813.99,47441.97
txn_7cbb0b31557b,user_000284,2025-01-22T00:10:32,2025-01-22,1,January,refunded,mtn_momo,prod_00407,Akabanga Chilli Oil,4,2792.3,11169.2
txn_170c3a6525a1,user_000489,2025-01-31T15:14:09,2025-01-31,1,January,processing,mtn_momo,prod_00096,PVC Pipe 2inch,4,2023.0,8092.0
txn_170c3a6525a1,user_000489,2025-01-31T15:14:09,2025-01-31,1,January,processing,mtn_momo,prod_00035,Toothpaste Colgate,4,16966.35,67865.4
txn_170c3a6525a1,user_000489,2025-01-31T15:14:09,2025-01-31,1,January,processing,mtn_momo,prod_00114,Inkorora Storage Basket,4,6256.25,25025.0
txn_c30bd7090142,user_000181,2025-02-25T03:46:53,2025-02-25,2,February,completed,airtel_money,prod_00470,Stapler Heavy Duty,4,2154.82,8619.28
txn_c30bd7090142,user_000181,2025-02-25T03:46:53,2025-02-25,2,February,completed,airtel_money,prod_00132,MTN MoMo Agent Kit,2,7027.36,14054.72
txn_ce616394b23d,user_000173,2025-02-15T05:43:21,2025-02-15,2,February,processing,cash,prod_00378,Passion Fruit Tray,1,13635.89,13635.89
txn_ce616394b23d,user_000173,2025-02-15T05:43:21,2025-02-15,2,February,processing,cash,prod_00039,Agaseke Woven Basket,3,17523.54,52570.62
txn_a5dad0addc48,user_000204,2025-01-09T23:32:52,2025-01-09,1,January,shipped,visa_card,prod_00449,Ikivuguto Yoghurt,3,10496.93,31490.79
txn_a5dad0addc48,user_000204,2025-01-09T23:32:52,2025-01-09,1,January,shipped,visa_card,prod_00274,Agaseke Woven Basket,3,16373.51,49120.53
txn_618fc5df838a,user_000077,2025-03-27T02:41:06,2025-03-27,3,March,shipped,cash,prod_00445,School Bag Primary,4,11264.98,45059.92
txn_618fc5df838a,user_000077,2025-03-27T02:41:06,2025-03-27,3,March,shipped,cash,prod_00166,Irish Potato 5kg,1,7667.45,7667.45
txn_062028d7f945,user_000202,2025-03-20T16:55:06,2025-03-20,3,March,processing,mtn_momo,prod_00469,Rukundo Tea Leaves,3,3944.06,11832.18
txn_062028d7f945,user_000202,2025-03-20T16:55:06,2025-03-20,3,March,processing,mtn_momo,prod_00000,Isombe Cassava Leaves,3,18347.49,55042.47
txn_062028d7f945,user_000202,2025-03-20T16:55:06,2025-03-20,3,March,processing,mtn_momo,prod_00268,Kitenge Fabric 2m,1,13321.68,13321.68
txn_6f79d88fdadc,user_000267,2025-01-19T10:11:41,2025-01-19,1,January,shipped,mtn_momo,prod_00061,Sweet Potato Bag,3,4048.28,12144.84
txn_ceee0cdb1595,user_000125,2025-03-17T09:44:09,2025-03-17,3,March,processing,mtn_momo,prod_00146,School Uniform Set,3,12140.93,36422.79
txn_dd759f573c86,user_000226,2025-02-28T03:43:31,2025-02-28,2,February,shipped,airtel_money,prod_00071,Agaseke Woven Basket,2,17707.89,35415.78
txn_2af3ca2a4901,user_000283,2025-01-11T05:00:26,2025-01-11,1,January,shipped,visa_card,prod_00091,Pineapple Crate Nyungwe,3,3922.15,11766.45
txn_2af3ca2a4901,user_000283,2025-01-11T05:00:26,2025-01-11,1,January,shipped,visa_card,prod_00203,Dettol Antiseptic,1,15600.15,15600.15
txn_7243ac05f7a9,user_000252,2025-02-08T10:04:40,2025-02-08,2,February,shipped,cash,prod_00049,Ibirayi Fries,3,10549.98,31649.94
txn_3f6917dc7e27,user_000369,2025-02-27T08:14:01,2025-02-27,2,February,processing,airtel_money,prod_00464,Rukundo Tea Leaves,2,11042.33,22084.66
txn_3f6917dc7e27,user_000369,2025-02-27T08:14:01,2025-02-27,2,February,processing,airtel_money,prod_00186,Leather Shoes Kigali,3,1959.19,5877.57
txn_3f6917dc7e27,user_000369,2025-02-27T08:14:01,2025-02-27,2,February,processing,airtel_money,prod_00341,Fanta Citron,2,3762.7,7525.4
txn_2bc6f0138f7e,user_000277,2025-02-11T19:16:46,2025-02-11,2,February,refunded,visa_card,prod_00424,Sandals Handmade,2,9153.59,18307.18
txn_5e44052474a9,user_000267,2025-02-23T01:20:30,2025-02-23,2,February,shipped,mtn_momo,prod_00061,Sweet Potato Bag,2,4048.28,8096.56
txn_5e44052474a9,user_000267,2025-02-23T01:20:30,2025-02-23,2,February,shipped,mtn_momo,prod_00110,Fresh Avocado Pack,4,4731.82,18927.28
txn_6e3da2e2ce60,user_000420,2025-01-13T03:35:15,2025-01-13,1,January,refunded,visa_card,prod_00450,Umushanana Set,2,14675.95,29351.9
txn_9b73da7784f4,user_000095,2025-02-24T19:54:37,2025-02-24,2,February,completed,visa_card,prod_00184,Impala Club Soda,4,4501.29,18005.16
txn_13b9083b3cf3,user_000204,2025-03-12T08:50:44,2025-03-12,3,March,refunded,mtn_momo,prod_00386,Savon Ivoirien Soap,4,3821.23,15284.92
txn_6584a2943bd4,user_000044,2025-01-27T00:47:46,2025-01-27,1,January,processing,visa_card,prod_00317,Amavuta Shea Butter,3,9208.6,27625.8
txn_e02aba327de3,user_000245,2025-03-17T22:55:57,2025-03-17,3,March,processing,airtel_money,prod_00062,Kitenge Fabric 2m,4,3658.36,14633.44
txn_e02aba327de3,user_000245,2025-03-17T22:55:57,2025-03-17,3,March,processing,airtel_money,prod_00429,Impala Club Soda,1,1489.16,1489.16
txn_e02aba327de3,user_000245,2025-03-17T22:55:57,2025-03-17,3,March,processing,airtel_money,prod_00452,Mattress Foam Single,4,12274.52,49098.08
txn_8bbee54bc3d4,user_000321,2025-02-17T13:27:01,2025-02-17,2,February,refunded,airtel_money,prod_00071,Agaseke Woven Basket,3,17707.89,53123.67
txn_3ff6f0b5c1fa,user_000259,2025-02-04T23:05:28,2025-02-04,2,February,refunded,bank_transfer,prod_00003,Door Lock Yale,2,2437.42,4874.84
txn_9e581059903e,user_000236,2025-01-07T15:06:52,2025-01-07,1,January,shipped,visa_card,prod_00071,Agaseke Woven Basket,2,17707.89,35415.78
txn_c861a91428ab,user_000074,2025-02-03T05:21:08,2025-02-03,2,February,refunded,mtn_momo,prod_00436,Nivea Roll-On,2,2729.3,5458.6
txn_c9badbe75f14,user_000417,2025-01-02T01:12:24,2025-01-02,1,January,shipped,airtel_money,prod_00497,Charcoal Stove Jiko,4,7377.88,29511.52
txn_c9badbe75f14,user_000417,2025-01-02T01:12:24,2025-01-02,1,January,shipped,airtel_money,prod_00131,Toothpaste Colgate,2,12525.04,25050.08
txn_c9badbe75f14,user_000417,2025-01-02T01:12:24,2025-01-02,1,January,shipped,airtel_money,prod_00090,Umushanana Set,4,3668.64,14674.56
txn_b921e65af988,user_000330,2025-02-07T11:54:37,2025-02-07,2,February,shipped,cash,prod_00313,Fanta Citron,4,11986.44,47945.76
txn_b921e65af988,user_000330,2025-02-07T11:54:37,2025-02-07,2,February,shipped,cash,prod_00176,Fresh Avocado Pack,4,15768.25,63073.0
txn_41666272b502,user_000331,2025-02-23T17:47:03,2025-02-23,2,February,shipped,visa_card,prod_00080,Power Bank 10000mAh,2,7408.6,14817.2
txn_e9973345a371,user_000374,2025-02-22T12:34:14,2025-02-22,2,February,shipped,airtel_money,prod_00057,School Uniform Set,1,19946.62,19946.62
txn_5a673666016d,user_000019,2025-01-27T14:22:44,2025-01-27,1,January,processing,cash,prod_00102,Cavendish Banana Bundle,1,7895.89,7895.89
txn_5a673666016d,user_000019,2025-01-27T14:22:44,2025-01-27,1,January,processing,cash,prod_00046,Inyange Milk,1,10392.89,10392.89
txn_cb0b2be3fffd,user_000469,2025-01-25T06:44:45,2025-01-25,1,January,refunded,airtel_money,prod_00320,Ikivuguto Yoghurt,2,9059.95,18119.9
txn_16db771359da,user_000098,2025-02-19T19:31:10,2025-02-19,2,February,processing,bank_transfer,prod_00279,Bed Sheet Cotton,3,11228.12,33684.36
txn_6551a5bc95a2,user_000059,2025-03-16T23:00:41,2025-03-16,3,March,refunded,bank_transfer,prod_00253,Pineapple Crate Nyungwe,2,17545.74,35091.48
txn_55112a135897,user_000229,2025-01-08T05:59:30,2025-01-08,1,January,shipped,airtel_money,prod_00025,Earphones Oraimo,2,10846.79,21693.58
txn_1e99eb8ffc83,user_000334,2025-01-03T04:32:16,2025-01-03,1,January,refunded,airtel_money,prod_00233,Mosquito Net Treated,3,7057.53,21172.59
txn_06108cc92285,user_000377,2025-02-12T17:31:39,2025-02-12,2,February,completed,visa_card,prod_00279,Bed Sheet Cotton,3,11228.12,33684.36
txn_06108cc92285,user_000377,2025-02-12T17:31:39,2025-02-12,2,February,completed,visa_card,prod_00435,Mutzig Beer,4,7143.93,28575.72
txn_b2788a2f63fe,user_000178,2025-03-19T11:35:29,2025-03-19,3,March,shipped,mtn_momo,prod_00223,Gahunda Work Shirt,2,17846.7,35693.4
txn_b2788a2f63fe,user_000178,2025-03-19T11:35:29,2025-03-19,3,March,shipped,mtn_momo,prod_00166,Irish Potato 5kg,4,7667.45,30669.8
txn_b2788a2f63fe,user_000178,2025-03-19T11:35:29,2025-03-19,3,March,shipped,mtn_momo,prod_00482,Savon Ivoirien Soap,2,4277.52,8555.04
txn_660c595a654b,user_000316,2025-02-13T18:40:16,2025-02-13,2,February,completed,bank_transfer,prod_00021,Isombe Cassava Leaves,4,10199.01,40796.04
txn_660c595a654b,user_000316,2025-02-13T18:40:16,2025-02-13,2,February,completed,bank_transfer,prod_00116,Sufuria Cooking Pot 5L,3,8541.65,25624.95
txn_137af04563d0,user_000091,2025-03-09T01:29:14,2025-03-09,3,March,completed,cash,prod_00380,Mattress Foam Single,4,11406.28,45625.12
txn_fa7fc48ecd16,user_000311,2025-02-23T04:18:52,2025-02-23,2,February,refunded,visa_card,prod_00340,Mosquito Net Treated,4,13233.76,52935.04
txn_57c6532e455b,user_000054,2025-03-14T20:55:23,2025-03-14,3,March,refunded,cash,prod_00421,Vaseline Petroleum Jelly,4,19407.46,77629.84
txn_57c6532e455b,user_000054,2025-03-14T20:55:23,2025-03-14,3,March,refunded,cash,prod_00284,Sweet Potato Bag,3,17366.54,52099.62
txn_57c6532e455b,user_000054,2025-03-14T20:55:23,2025-03-14,3,March,refunded,cash,prod_00333,Nivea Roll-On,2,19191.27,38382.54
txn_0dbc93f3c75f,user_000284,2025-03-24T21:57:26,2025-03-24,3,March,refunded,airtel_money,prod_00365,Savon Ivoirien Soap,4,1120.43,4481.72
txn_0dbc93f3c75f,user_000284,2025-03-24T21:57:26,2025-03-24,3,March,refunded,airtel_money,prod_00183,Toothpaste Colgate,3,3436.04,10308.12
txn_c22926e5e6a4,user_000288,2025-03-13T01:15:52,2025-03-13,3,March,processing,mtn_momo,prod_00481,Solar Lantern LifeLight,1,4242.11,4242.11
txn_c22926e5e6a4,user_000288,2025-03-13T01:15:52,2025-03-13,3,March,processing,mtn_momo,prod_00002,PVC Pipe 2inch,1,17765.57,17765.57
txn_d60391dd2f37,user_000262,2025-03-22T07:04:19,2025-03-22,3,March,processing,bank_transfer,prod_00213,Sufuria Cooking Pot 5L,2,6299.31,12598.62
txn_d60391dd2f37,user_000262,2025-03-22T07:04:19,2025-03-22,3,March,processing,bank_transfer,prod_00452,Mattress Foam Single,2,12274.52,24549.04
txn_4e2bf6729747,user_000391,2025-02-01T05:06:55,2025-02-01,2,February,processing,visa_card,prod_00229,Power Bank 10000mAh,4,1035.28,4141.12
txn_4e2bf6729747,user_000391,2025-02-01T05:06:55,2025-02-01,2,February,processing,visa_card,prod_00157,Irish Potato 5kg,3,18415.99,55247.97
txn_45fb8449b9b5,user_000088,2025-02-16T00:05:04,2025-02-16,2,February,refunded,airtel_money,prod_00457,Stapler Heavy Duty,3,7031.86,21095.58
txn_45fb8449b9b5,user_000088,2025-02-16T00:05:04,2025-02-16,2,February,refunded,airtel_money,prod_00014,Power Bank 10000mAh,2,12208.0,24416.0
txn_45fb8449b9b5,user_000088,2025-02-16T00:05:04,2025-02-16,2,February,refunded,airtel_money,prod_00313,Fanta Citron,3,11986.44,35959.32
txn_f7d76c190778,user_000039,2025-01-08T06:50:58,2025-01-08,1,January,processing,cash,prod_00060,Passion Fruit Tray,2,15498.71,30997.42
txn_f7d76c190778,user_000039,2025-01-08T06:50:58,2025-01-08,1,January,processing,cash,prod_00225,Mosquito Net Treated,4,14711.59,58846.36
txn_2bb381c0b259,user_000467,2025-02-07T23:10:52,2025-02-07,2,February,processing,bank_transfer,prod_00044,Akabanga Chilli Oil,4,1724.74,6898.96
txn_2bb381c0b259,user_000467,2025-02-07T23:10:52,2025-02-07,2,February,processing,bank_transfer,prod_00304,Phone Charger USB-C,2,8413.92,16827.84
txn_2bb381c0b259,user_000467,2025-02-07T23:10:52,2025-02-07,2,February,processing,bank_transfer,prod_00392,Bed Sheet Cotton,4,18239.84,72959.36
txn_b0a8b7770cb5,user_000444,2025-02-27T00:13:17,2025-02-27,2,February,completed,cash,prod_00193,School Bag Primary,2,16281.32,32562.64
txn_b0a8b7770cb5,user_000444,2025-02-27T00:13:17,2025-02-27,2,February,completed,cash,prod_00335,Mosquito Net Treated,3,17198.02,51594.06
txn_b0a8b7770cb5,user_000444,2025-02-27T00:13:17,2025-02-27,2,February,completed,cash,prod_00071,Agaseke Woven Basket,2,17707.89,35415.78
txn_e89ee80c7d8b,user_000103,2025-03-28T12:11:06,2025-03-28,3,March,processing,visa_card,prod_00403,Impala Club Soda,4,8164.8,32659.2
txn_e89ee80c7d8b,user_000103,2025-03-28T12:11:06,2025-03-28,3,March,processing,visa_card,prod_00461,Kitenge Fabric 2m,1,14065.25,14065.25
txn_e89ee80c7d8b,user_000103,2025-03-28T12:11:06,2025-03-28,3,March,processing,visa_card,prod_00218,Smartphone Android 4G,3,10290.98,30872.94
txn_c1d116495fc1,user_000164,2025-01-26T01:37:58,2025-01-26,1,January,shipped,bank_transfer,prod_00022,Nivea Roll-On,4,9465.21,37860.84
txn_f99fd9fac382,user_000077,2025-01-21T23:59:47,2025-01-21,1,January,completed,airtel_money,prod_00351,Plastic Jerry Can 20L,2,19460.49,38920.98
txn_f99fd9fac382,user_000077,2025-01-21T23:59:47,2025-01-21,1,January,completed,airtel_money,prod_00111,Agaseke Woven Basket,1,14064.71,14064.71
txn_f99fd9fac382,user_000077,2025-01-21T23:59:47,2025-01-21,1,January,completed,airtel_money,prod_00326,Amavuta Shea Butter,4,19131.19,76524.76
txn_83a37ff8bfaf,user_000115,2025-02-25T19:59:01,2025-02-25,2,February,processing,airtel_money,prod_00346,Pineapple Crate Nyungwe,1,4929.0,4929.0
txn_a5ca3306c827,user_000199,2025-03-02T20:23:42,2025-03-02,3,March,processing,visa_card,prod_00447,Impala Club Soda,1,3270.71,3270.71
